"RentedBikes","Hour","Temperature","Humidity","Wind.speed","Visibility","Dew.point.temperature","Solar.Radiation","Rainfall","Snowfall","Holiday"
290,21,2.6,57,3.8,2000,-5,0,0,0,2
291,22,2.6,57,3.1,2000,-5,0,0,0,2
211,23,2.4,59,3.2,2000,-4.8,0,0,0,2
178,0,2,65,2.2,1885,-3.9,0,0,0,2
213,1,1.3,67,1.2,1738,-4.1,0,0,0,2
129,2,1.2,64,0.9,1680,-4.8,0,0,0,2
101,3,1.1,65,1,1596,-4.7,0,0,0,2
51,4,1.1,67,1.7,1506,-4.3,0,0,0,2
56,5,1,68,0.6,1519,-4.2,0,0,0,2
108,6,1.1,66,0.9,1550,-4.5,0,0,0,2
292,7,1.3,66,1.1,1534,-4.3,0,0,0,2
606,8,2.1,65,1.1,1559,-3.8,0.01,0,0,2
326,9,3.9,64,2.9,1483,-2.3,0.18,0,0,2
241,10,5.2,65,3.9,1313,-0.8,0.56,0,0,2
288,11,6.3,67,3.5,1179,0.6,0.52,0,0,2
312,12,6.9,67,3.9,986,1.1,0.42,0,0,2
349,13,7.2,65,3.8,773,1,0.61,0,0,2
398,14,7.8,57,3.5,675,-0.2,1.34,0,0,2
461,15,8.7,48,4.1,767,-1.7,1.68,0,0,2
447,16,8,36,3.5,1013,-6.1,1.09,0,0,2
484,17,6.6,34,2.8,1300,-8.1,0.42,0,0,2
559,18,5.1,34,2.3,1440,-9.5,0.09,0,0,2
316,19,3.9,37,1.4,1417,-9.4,0,0,0,2
262,20,2.8,29,2.8,1473,-13.5,0,0,0,2
216,21,1.7,27,3.1,1734,-15.3,0,0,0,2
218,22,0.3,33,4,1436,-14.1,0,0,0,2
160,23,-0.3,35,2.1,1577,-13.9,0,0,0,2
126,0,-0.7,37,3.5,1716,-13.6,0,0,0,1
123,1,-1.1,38,2.8,1999,-13.6,0,0,0,1
112,2,-1.2,35,2.2,2000,-14.7,0,0,0,1
74,3,-1.4,34,2.1,2000,-15.2,0,0,0,1
58,4,-1.9,34,3,2000,-15.7,0,0,0,1
32,5,-2.4,33,3.1,2000,-16.5,0,0,0,1
39,6,-2.6,38,1,2000,-15,0,0,0,1
55,7,-3,40,0.9,2000,-14.7,0,0,0,1
112,8,-3,38,1,2000,-15.4,0,0,0,1
112,9,-3.5,30,1.5,1980,-18.6,0,0,0,1
127,10,-1.6,26,1.9,1980,-18.6,1.29,0,0,1
170,11,0.1,22,2,2000,-19.1,1.84,0,0,1
174,12,1.7,20,3,1983,-18.9,2.28,0,0,1
240,13,2.2,18,3.4,1942,-19.7,2.3,0,0,1
270,14,2.9,14,4.3,2000,-22,2.29,0,0,1
276,15,3.8,17,3.2,2000,-19,1.97,0,0,1
273,16,3.2,16,3,2000,-20.2,1.45,0,0,1
236,17,2.4,17,3.1,1990,-20.2,0.78,0,0,1
190,18,1.1,18,2.5,2000,-20.6,0.2,0,0,1
166,19,0.1,21,2.9,2000,-19.7,0,0,0,1
148,20,-0.4,27,2.2,2000,-17.1,0,0,0,1
134,21,-1.1,32,2.4,2000,-15.7,0,0,0,1
145,22,-1.9,30,0.8,2000,-17.2,0,0,0,1
92,23,-2.5,31,1.4,1996,-17.3,0,0,0,1
105,0,-3.3,35,1.8,1977,-16.6,0,0,0,1
77,1,-3.6,35,2,1943,-16.8,0,0,0,1
47,2,-4.1,38,1.2,1996,-16.3,0,0,0,1
36,3,-4.4,37,1.7,1989,-16.9,0,0,0,1
35,4,-4.5,42,1.4,1944,-15.5,0,0,0,1
28,5,-5,44,0.9,1976,-15.3,0,0,0,1
30,6,-5.2,42,0.7,1980,-16.1,0,0,0,1
49,7,-5.4,41,0.3,2000,-16.6,0,0,0,1
68,8,-5.4,38,0.7,2000,-17.5,0.04,0,0,1
48,9,-4.3,33,0.7,1923,-18.2,0.6,0,0,1
78,10,-1.3,32,1.5,1933,-15.9,1.24,0,0,1
93,11,1,25,1.4,1782,-16.8,1.7,0,0,1
137,12,2.2,19,1.4,1946,-19.1,2.01,0,0,1
169,13,3.5,17,3.2,1971,-19.3,2.2,0,0,1
196,14,4.2,18,3.3,1976,-18,2.25,0,0,1
243,15,4,26,3.5,2000,-13.8,1.75,0,0,1
189,16,3.3,38,3.8,1921,-9.6,1.33,0,0,1
210,17,2.5,48,4.2,1979,-7.4,0.76,0,0,1
165,18,1.4,56,3.2,1932,-6.4,0.22,0,0,1
126,19,0.6,59,2.3,1939,-6.5,0,0,0,1
150,20,0.2,61,1.9,1956,-6.4,0,0,0,1
114,21,0.1,67,2.5,1451,-5.3,0,0,0,1
116,22,-0.6,70,3.4,1204,-5.4,0,0,0,1
84,23,-2,51,3.2,1336,-10.8,0,0,0,1
79,0,-2.7,41,3.2,1695,-14.1,0,0,0,1
71,1,-3.1,36,3.5,2000,-16,0,0,0,1
56,2,-3.8,30,3.9,2000,-18.8,0,0,0,1
34,3,-4.5,28,3,2000,-20.3,0,0,0,1
20,4,-5.2,28,2.5,2000,-20.9,0,0,0,1
14,5,-5.7,31,2.3,1999,-20.1,0,0,0,1
39,6,-6.2,32,2.5,2000,-20.2,0,0,0,1
35,7,-6.8,32,1.6,2000,-20.7,0,0,0,1
80,8,-7.1,30,1.7,1991,-21.7,0.04,0,0,1
98,9,-6.5,26,2.4,1874,-22.8,0.64,0,0,1
103,10,-4.3,21,1.4,1908,-23.4,1.34,0,0,1
155,11,-2.8,19,2.6,1957,-23.2,1.91,0,0,1
183,12,-1.3,17,1.5,1998,-23.2,2.28,0,0,1
193,13,-0.4,15,2.4,1938,-23.9,2.46,0,0,1
258,14,-0.1,15,4,2000,-23.7,2.39,0,0,1
273,15,1,14,4.6,2000,-23.5,2.12,0,0,1
267,16,1.3,15,4.2,2000,-22.5,1.63,0,0,1
250,17,0.6,17,3.3,2000,-21.7,0.79,0,0,1
223,18,-0.3,17,1.9,2000,-22.4,0.2,0,0,1
169,19,-1.5,32,2.5,2000,-16,0,0,0,1
145,20,-2.1,38,2,2000,-14.5,0,0,0,1
133,21,-2.3,38,2.3,2000,-14.7,0,0,0,1
123,22,-2.7,42,2.2,2000,-13.8,0,0,0,1
117,23,-2.9,31,3.8,2000,-17.7,0,0,0,1
99,0,-3.6,33,1.7,2000,-17.5,0,0,0,2
103,1,-4.4,33,1.4,2000,-18.2,0,0,0,2
86,2,-4.7,33,0.1,2000,-18.5,0,0,0,2
56,3,-4.5,26,0,2000,-21.1,0,0,0,2
37,4,-4.1,27,0.6,2000,-20.3,0,0,0,2
22,5,-4,28,0.5,2000,-19.8,0,0,0,2
38,6,-4.1,30,1.1,2000,-19.1,0,0,0,2
52,7,-4.6,31,1.2,2000,-19.2,0,0,0,2
92,8,-4.8,31,0.8,2000,-19.3,0.02,0,0,2
137,9,-4.1,30,0.5,2000,-19.1,0.28,0,0,2
156,10,-1.8,23,0.6,2000,-20.2,0.8,0,0,2
183,11,0,20,0.8,1975,-20.3,1.05,0,0,2
263,12,2.2,17,1,1979,-20.4,1.75,0,0,2
337,13,3.7,17,1.4,2000,-19.1,1.98,0,0,2
372,14,4.1,17,1.8,1996,-18.8,1.87,0,0,2
440,15,5,16,2,1970,-18.8,1.42,0,0,2
404,16,5.1,16,1.8,1998,-18.7,1.17,0,0,2
354,17,4.2,17,2.5,1990,-18.7,0.66,0,0,2
310,18,2.8,25,3,2000,-15.3,0.22,0,0,2
238,19,1.5,30,2.6,2000,-14.2,0,0,0,2
213,20,0.6,33,1.9,2000,-13.8,0,0,0,2
226,21,0.2,32,1.1,1951,-14.5,0,0,0,2
191,22,-0.3,34,1.6,1981,-14.2,0,0,0,2
153,23,-0.7,37,0.9,1814,-13.6,0,0,0,2
148,0,-1.1,39,1.7,1832,-13.3,0,0,0,2
101,1,-1.4,42,1.1,1805,-12.6,0,0,0,2
59,2,-1.4,41,1.1,1582,-12.9,0,0,0,2
42,3,-1.4,41,1.6,1870,-12.9,0,0,0,2
50,4,-1.9,44,0.7,1907,-12.5,0,0,0,2
59,5,-1.8,44,0.5,1862,-12.4,0,0,0,2
139,6,-1.4,46,0.3,1651,-11.5,0,0,0,2
349,7,-0.9,45,0.9,1820,-11.3,0,0,0,2
646,8,-1.2,51,0.8,1800,-10,0.05,0,0,2
347,9,-0.6,43,0.5,1596,-11.6,0.52,0,0,2
235,10,2.6,45,1.2,1230,-8.1,1.17,0,0,2
314,11,4.3,44,2.3,1091,-6.9,1.77,0,0,2
361,12,4.7,43,2.1,1131,-6.8,1.38,0,0,2
332,13,5.1,41,1.8,1097,-7,1.03,0,0,2
373,14,5.6,38,1.6,1087,-7.6,1.1,0,0,2
392,15,6.3,35,2.6,991,-8,1.2,0,0,2
403,16,6.3,35,2.9,1117,-8,1.1,0,0,2
522,17,5.7,36,3,1073,-8.2,0.57,0,0,2
819,18,4.7,43,2.4,938,-6.8,0.19,0,0,2
533,19,3.6,55,1.6,728,-4.6,0,0,0,2
417,20,2.4,60,1.9,661,-4.5,0,0,0,2
388,21,1.8,63,1.2,604,-4.5,0,0,0,2
357,22,1,69,0.7,525,-4,0,0,0,2
218,23,0.5,73,1.5,465,-3.7,0,0,0,2
177,0,0,75,2.3,394,-3.9,0,0,0,2
172,1,-0.5,76,1.6,402,-4.2,0,0,0,2
115,2,-0.8,76,0.8,421,-4.5,0,0,0,2
63,3,-1.3,80,0.7,392,-4.3,0,0,0,2
64,4,-1.6,83,0.6,368,-4.1,0,0,0,2
79,5,-1.8,82,1.3,375,-4.4,0,0,0,2
164,6,-2.1,82,1.8,381,-4.7,0,0,0,2
404,7,-2.2,76,1.9,527,-5.8,0,0,0,2
727,8,-2.1,71,1.7,610,-6.6,0.06,0,0,2
384,9,-1.4,56,1.4,709,-9,0.54,0,0,2
265,10,1.1,38,3.1,1184,-11.6,1.13,0,0,2
322,11,2.8,35,3.9,1265,-11.1,1.71,0,0,2
356,12,4,23,3.5,1785,-15.3,2.03,0,0,2
370,13,4.2,22,3.9,1812,-15.6,2.21,0,0,2
335,14,5,20,3.7,1866,-16.1,2.12,0,0,2
431,15,5.4,18,3.7,1940,-17,1.82,0,0,2
393,16,5.1,17,3.4,2000,-18,1.2,0,0,2
514,17,3.9,19,3.6,2000,-17.6,0.58,0,0,2
764,18,3.2,20,2.9,2000,-17.6,0.16,0,0,2
522,19,2.5,21,2.2,2000,-17.6,0,0,0,2
358,20,1.8,19,3.1,2000,-19.4,0,0,0,2
415,21,1.1,21,1.6,2000,-18.8,0,0,0,2
319,22,0.5,22,2.9,2000,-18.8,0,0,0,2
242,23,-0.5,26,3.3,2000,-17.7,0,0,0,2
171,0,-1.4,28,3.4,1990,-17.6,0,0,0,2
162,1,-2.2,31,1.1,1970,-17,0,0,0,2
105,2,-2.9,31,1.6,1931,-17.7,0,0,0,2
59,3,-3.4,32,0.9,1977,-17.7,0,0,0,2
50,4,-3.8,32,1.1,2000,-18.1,0,0,0,2
63,5,-4,35,1.8,2000,-17.2,0,0,0,2
159,6,-4,34,3.4,2000,-17.5,0,0,0,2
385,7,-4.1,35,3.5,1980,-17.3,0,0,0,2
718,8,-4.3,36,1.9,1955,-17.1,0.06,0,0,2
373,9,-3.8,28,1.7,1904,-19.6,0.63,0,0,2
244,10,-1.8,25,2.6,1913,-19.2,1.17,0,0,2
276,11,0.2,22,2.2,1907,-19,1.57,0,0,2
351,12,2.2,17,2,1824,-20.4,1.99,0,0,2
299,13,2.9,14,3.3,2000,-22,2.14,0,0,2
365,14,3.3,14,2.9,1985,-21.7,2.49,0,0,2
366,15,4.2,15,2.7,1995,-20.2,2.21,0,0,2
409,16,3.7,14,3.9,2000,-21.4,1.71,0,0,2
469,17,3.1,14,3.7,2000,-21.9,1,0,0,2
784,18,1.8,16,3.4,2000,-21.4,0.31,0,0,2
460,19,-0.1,39,2.8,2000,-12.4,0,0,0,2
356,20,-1.1,43,1.5,2000,-12.1,0,0,0,2
345,21,-1.6,52,2.2,2000,-10.1,0,0,0,2
299,22,-2.2,55,1.4,2000,-10,0,0,0,2
223,23,-2.7,58,1.1,2000,-9.8,0,0,0,2
195,0,-2.7,58,1.7,2000,-9.8,0,0,0,2
190,1,-2.2,58,1,2000,-9.3,0,0,0,2
116,2,-2.9,57,0,1985,-10.2,0,0,0,2
71,3,-2.8,57,0.5,1995,-10.1,0,0,0,2
66,4,-2.4,58,0.3,2000,-9.5,0,0,0,2
75,5,-2.4,59,1.1,1984,-9.3,0,0,0,2
151,6,-3,62,0.8,1996,-9.2,0,0,0,2
373,7,-3.7,64,0.7,1891,-9.5,0,0,0,2
783,8,-3.6,63,0.9,1473,-9.6,0.07,0,0,2
383,9,-1.9,51,0.9,1654,-10.7,0.58,0,0,2
259,10,0.9,44,1.1,1826,-10,1.16,0,0,2
308,11,2.7,44,0.9,1761,-8.3,1.45,0,0,2
352,12,4.8,47,2.6,1373,-5.5,1.72,0,0,2
316,13,4.5,51,3.8,1108,-4.7,1.08,0,0,2
331,14,4.8,50,4.3,1168,-4.7,1.01,0,0,2
356,15,5,49,4.4,1138,-4.8,0.96,0,0,2
404,16,5,50,4.3,1121,-4.5,0.74,0,0,2
465,17,4.6,52,3.9,1059,-4.4,0.5,0,0,2
730,18,3.9,56,4,1004,-4,0.18,0,0,2
499,19,3.5,60,2.7,936,-3.5,0,0,0,2
348,20,3,62,2.4,975,-3.5,0,0,0,2
393,21,2.9,64,2.5,1154,-3.2,0,0,0,2
346,22,2.9,65,2.3,1150,-3,0,0,0,2
202,23,2.9,63,2.6,1253,-3.4,0,0,0,2
42,0,1.7,86,2.7,54,-0.3,0,0.4,0.4,2
55,1,0.6,96,2.1,118,0,0,0,4,2
62,2,0.7,97,1.4,197,0.2,0,0,4.1,2
32,3,0.9,97,1.2,243,0.4,0,3.7,4.1,2
36,4,1.1,96,2.5,241,0.5,0,0,3.9,2
39,5,1,91,0.7,257,-0.3,0,0,3.8,2
63,6,0.4,95,0.3,197,-0.3,0,0,3.8,2
174,7,-0.1,97,0.5,179,-0.5,0,0,3.8,2
391,8,-0.2,97,0.4,197,-0.6,0.05,0,3.7,2
214,9,0.5,94,0.6,199,-0.3,0.37,0,3.7,2
184,10,2.2,83,0.8,221,-0.3,0.92,0,3.7,2
230,11,3.8,72,0.9,236,-0.7,1.1,0,3.4,2
283,12,5.3,70,0.9,226,0.2,1.73,0,1.7,2
304,13,6.7,64,2,241,0.3,1.94,0,0.6,2
312,14,7.8,57,2.1,277,-0.2,1.39,0,0,2
312,15,8.2,62,0.6,291,1.3,1.22,0,0,2
354,16,8.3,60,2.7,354,0.9,0.36,0,0,2
470,17,7.9,68,4.2,352,2.3,0.27,0,0,2
669,18,7.5,70,5,374,2.3,0.08,0,0,2
421,19,6.9,73,3.7,369,2.3,0,0,0,2
295,20,6.4,77,2.8,316,2.6,0,0,0,2
321,21,6,79,2.7,306,2.6,0,0,0,2
291,22,5.7,81,2.5,292,2.6,0,0,0,2
243,23,5.5,80,2.7,258,2.3,0,0,0,2
226,0,4.6,82,3,240,1.7,0,0,0,2
263,1,4,83,1.7,235,1.3,0,0,0,2
197,2,3.7,82,1.6,229,0.9,0,0,0,2
133,3,3.5,82,2.9,217,0.7,0,0,0,2
63,4,2.7,82,2.8,222,0,0,0,0,2
58,5,1.8,84,2.7,214,-0.6,0,0,0,2
72,6,1.2,83,2.5,245,-1.3,0,0,0,2
108,7,0.6,86,1.6,211,-1.4,0,0,0,2
203,8,0,77,2.8,289,-3.5,0.06,0,0,2
253,9,0.6,64,3.8,430,-5.4,0.65,0,0,2
259,10,0.8,60,2.9,497,-6,0.71,0,0,2
298,11,2.2,50,2.4,608,-7.1,1.1,0,0,2
363,12,4,37,1.4,763,-9.4,1.75,0,0,2
412,13,5.3,29,2.1,1007,-11.3,2.08,0,0,2
454,14,6.9,19,1.9,1843,-15.1,2.36,0,0,2
467,15,6.7,24,2.7,1536,-12.4,1.95,0,0,2
509,16,5.9,21,3,1864,-14.8,1.34,0,0,2
462,17,4.9,28,3.1,1477,-12.1,0.77,0,0,2
379,18,3.5,30,2.9,1726,-12.4,0.31,0,0,2
306,19,2.1,27,2.8,1883,-15,0.01,0,0,2
233,20,1.1,32,1.4,1785,-13.8,0,0,0,2
232,21,0.7,31,1.3,1923,-14.5,0,0,0,2
219,22,0.1,32,0.9,1937,-14.6,0,0,0,2
187,23,-0.6,39,1.3,1731,-12.8,0,0,0,2
182,0,-1.1,44,1.2,1741,-11.8,0,0,0,2
189,1,-1.4,43,0.6,1791,-12.3,0,0,0,2
124,2,-1.5,46,1.1,1744,-11.6,0,0,0,2
103,3,-1.3,42,0.8,1648,-12.5,0,0,0,2
52,4,-1.1,43,0.7,1558,-12.1,0,0,0,2
37,5,-0.7,41,0.9,1442,-12.3,0,0,0,2
54,6,-0.8,44,0.6,1541,-11.5,0,0,0,2
77,7,-1,47,0.9,1552,-10.9,0,0,0,2
158,8,-1.3,54,0.6,1597,-9.4,0.06,0,0,2
173,9,-0.3,48,1.1,1394,-10,0.43,0,0,2
195,10,2.1,42,1.1,1564,-9.5,1.12,0,0,2
244,11,4.3,29,2.6,1293,-12.2,1.87,0,0,2
396,12,5.5,25,3.1,1652,-13,2.28,0,0,2
482,13,6.1,22,2.4,1710,-14,2.5,0,0,2
572,14,7,23,2.4,1645,-12.7,2.52,0,0,2
612,15,7.5,21,2.7,1900,-13.4,2.22,0,0,2
688,16,7.6,18,3.2,1930,-15.2,1.73,0,0,2
589,17,6.9,25,2.9,1795,-11.8,1.07,0,0,2
402,18,5.2,30,2.8,1877,-11,0.36,0,0,2
297,19,3.1,40,2.6,1804,-9.2,0.01,0,0,2
232,20,1.3,49,2.8,1683,-8.2,0,0,0,2
239,21,0.2,55,2.5,1942,-7.7,0,0,0,2
230,22,0,54,2.5,1929,-8.2,0,0,0,2
173,23,-0.3,58,1,1945,-7.5,0,0,0,2
135,0,-0.9,60,0.7,1844,-7.7,0,0,0,2
122,1,-1.2,63,0.9,1846,-7.3,0,0,0,2
80,2,-1.7,66,0.8,1631,-7.2,0,0,0,2
46,3,-1.9,67,1,1575,-7.2,0,0,0,2
46,4,-2.3,69,1.1,1411,-7.2,0,0,0,2
65,5,-2.5,73,0.8,1134,-6.6,0,0,0,2
161,6,-2.7,72,0.5,1253,-7,0,0,0,2
402,7,-3.1,68,0.8,1417,-8.1,0,0,0,2
786,8,-2.9,63,0.7,1386,-8.9,0.11,0,0,2
416,9,-1.1,53,0.9,1308,-9.4,0.72,0,0,2
289,10,1.9,46,1.1,1233,-8.5,1.39,0,0,2
356,11,4.6,37,1.6,1309,-8.8,1.95,0,0,2
428,12,6.9,28,1.1,1301,-10.3,2.35,0,0,2
444,13,8.1,26,1.2,1422,-10.2,2.48,0,0,2
455,14,9.9,25,1.5,1401,-9.2,2.43,0,0,2
521,15,10.3,23,2.1,1317,-9.9,2.09,0,0,2
555,16,9.5,31,3.1,973,-6.8,1.54,0,0,2
646,17,8.7,30,3.1,1117,-7.9,0.96,0,0,2
929,18,7.2,26,2.3,1398,-11,0.33,0,0,2
619,19,5.5,30,2.7,1150,-10.7,0.01,0,0,2
483,20,4.3,32,1.7,1101,-10.9,0,0,0,2
512,21,3.3,36,1.4,1110,-10.3,0,0,0,2
443,22,2.7,40,1,1089,-9.5,0,0,0,2
308,23,2.8,39,0.7,1065,-9.8,0,0,0,2
236,0,2.6,40,1.8,1095,-9.6,0,0,0,2
213,1,2.1,44,0.9,1107,-8.9,0,0,0,2
145,2,1.5,44,1.2,1079,-9.4,0,0,0,2
102,3,1.1,44,1,1128,-9.8,0,0,0,2
62,4,0.9,46,0.8,1140,-9.4,0,0,0,2
72,5,0.6,50,0.1,1026,-8.6,0,0,0,2
183,6,0.6,50,0.4,985,-8.6,0,0,0,2
443,7,1.3,47,0.7,1084,-8.7,0,0,0,2
767,8,2,51,0.7,990,-7,0,0,0,2
455,9,2.5,51,1,866,-6.6,0.07,0,0,2
261,10,3.3,47,0.7,818,-6.9,0.22,0,0,2
342,11,4.8,41,0.8,792,-7.3,0.53,0,0,2
353,12,5.4,37,0.7,815,-8.1,0.43,0,0,2
335,13,5.8,39,0.6,931,-7.1,0.35,0,0,2
357,14,6.3,40,0.8,943,-6.3,0.34,0,0,2
402,15,6.7,48,0.8,817,-3.5,0.39,0,0,2
411,16,6.9,54,1.1,692,-1.7,0.32,0,0,2
529,17,6.8,57,1,623,-1.1,0.16,0,0,2
897,18,6.6,62,0.8,522,-0.1,0.05,0,0,2
616,19,6.1,44,1,750,-5.2,0,0,0,2
461,20,5.9,44,1.3,733,-5.4,0,0,0,2
449,21,5.7,46,0.8,727,-5,0,0,0,2
461,22,5.4,49,1.1,687,-4.4,0,0,0,2
310,23,5.3,53,1.5,582,-3.5,0,0,0,2
266,0,5.1,52,1.1,614,-3.9,0,0,0,2
229,1,5,53,1.4,557,-3.8,0,0,0,2
174,2,5.2,54,1.3,516,-3.3,0,0,0,2
116,3,5.3,55,1.7,488,-3,0,0,0,2
72,4,5.4,56,1.7,472,-2.6,0,0,0,2
62,5,5.2,59,1.7,437,-2.1,0,0,0,2
165,6,5.2,60,1.9,430,-1.9,0,0,0,2
426,7,5.5,59,2.8,448,-1.8,0,0,0,2
816,8,5.7,57,2.5,458,-2.1,0.04,0,0,2
419,9,6.2,55,2.4,478,-2.1,0.13,0,0,2
285,10,6.5,53,2,518,-2.4,0.21,0,0,2
332,11,7.1,50,2.2,534,-2.6,0.33,0,0,2
305,12,7.6,48,2.6,600,-2.7,0.39,0,0,2
28,13,7.6,57,2.3,554,-0.3,0.33,0,0,2
17,14,5.7,80,3.7,348,2.5,0.13,0,0,2
7,15,4.8,87,2.9,312,2.8,0.08,4.5,0,2
9,16,4.2,89,2.5,479,2.5,0.07,0,0,2
8,17,3.8,90,2.7,654,2.3,0,0,0,2
11,18,3.6,90,2.1,845,2.1,0,9.5,0,2
19,19,2.5,95,1.9,838,1.7,0,0,0,2
8,20,2.7,96,1.5,1479,2.1,0,0,0,2
10,21,2.4,95,2.5,1349,1.6,0,9,0,2
13,22,2.3,96,1.9,1207,1.7,0,0,0,2
23,23,1.8,96,1.2,745,1.2,0,0,0,2
